stimulus,category,seed,block,epoch,pred_A,pred_B
11,B,356,7,3,0.10860603,0.891394
12,B,356,7,3,0.09005118,0.9099488
13,B,356,7,3,0.10860604,0.891394
14,B,356,7,3,0.49039087,0.509609
1,A,356,8,3,0.903031,0.096969076
2,A,356,8,3,0.89713544,0.1028647
3,A,356,8,3,0.8971354,0.10286469
4,A,356,8,3,0.8971354,0.102864705
5,A,356,8,3,0.91636026,0.083639756
6,A,356,8,3,0.8971354,0.10286471
7,A,356,8,3,0.5110617,0.48893836
8,B,356,8,3,0.096969076,0.903031
9,B,356,8,3,0.10286471,0.8971354
10,B,356,8,3,0.1028647,0.89713544
11,B,356,8,3,0.1028647,0.89713544
12,B,356,8,3,0.08363977,0.91636026
13,B,356,8,3,0.10286471,0.89713544
14,B,356,8,3,0.48893836,0.5110617
1,A,356,9,3,0.9076632,0.09233685
2,A,356,9,3,0.90174073,0.09825935
3,A,356,9,3,0.9017408,0.098259345
4,A,356,9,3,0.9017408,0.098259345
5,A,356,9,3,0.921503,0.07849696
6,A,356,9,3,0.9017408,0.098259345
7,A,356,9,3,0.5122371,0.48776305
8,B,356,9,3,0.09233686,0.90766317
9,B,356,9,3,0.098259345,0.9017408
10,B,356,9,3,0.098259345,0.9017408
11,B,356,9,3,0.098259345,0.9017408
12,B,356,9,3,0.078496985,0.921503
13,B,356,9,3,0.09825935,0.90174073
14,B,356,9,3,0.48776302,0.5122371
1,A,356,10,3,0.9114605,0.08853961
2,A,356,10,3,0.9055169,0.09448303
3,A,356,10,3,0.9055169,0.09448303
4,A,356,10,3,0.9055169,0.09448303
5,A,356,10,3,0.9257199,0.07428006
6,A,356,10,3,0.9055169,0.09448304
7,A,356,10,3,0.51320726,0.4867928
8,B,356,10,3,0.088539615,0.9114605
9,B,356,10,3,0.09448303,0.9055169
10,B,356,10,3,0.09448303,0.9055169
11,B,356,10,3,0.09448305,0.9055169
12,B,356,10,3,0.07428005,0.9257199
13,B,356,10,3,0.09448305,0.9055169
14,B,356,10,3,0.48679283,0.51320726
1,A,356,1,4,0.7444514,0.2555485
2,A,356,1,4,0.7409419,0.2590582
3,A,356,1,4,0.74094194,0.2590582
4,A,356,1,4,0.74351907,0.25648102
5,A,356,1,4,0.7396196,0.26038042
6,A,356,1,4,0.74019253,0.25980744
7,A,356,1,4,0.4705976,0.52940243
8,B,356,1,4,0.2580073,0.74199283
9,B,356,1,4,0.2589683,0.7410316
10,B,356,1,4,0.2589683,0.7410315
11,B,356,1,4,0.27475932,0.72524065
12,B,356,1,4,0.25486782,0.74513215
13,B,356,1,4,0.27472678,0.7252732
14,B,356,1,4,0.52211106,0.47788873
1,A,356,2,4,0.8119563,0.18804373
2,A,356,2,4,0.8069111,0.1930888
3,A,356,2,4,0.8069111,0.19308878
4,A,356,2,4,0.8069111,0.1930888
5,A,356,2,4,0.8156813,0.18431869
6,A,356,2,4,0.8068534,0.19314659
7,A,356,2,4,0.49018192,0.509818
8,B,356,2,4,0.18804373,0.81195635
9,B,356,2,4,0.19308878,0.8069111
10,B,356,2,4,0.1930888,0.8069111
11,B,356,2,4,0.19308878,0.8069111
12,B,356,2,4,0.19753258,0.80246747
13,B,356,2,4,0.1820497,0.8179503
14,B,356,2,4,0.50983626,0.49016377
1,A,356,3,4,0.84582984,0.15417029
2,A,356,3,4,0.84039426,0.1596058
3,A,356,3,4,0.84039426,0.1596058
4,A,356,3,4,0.8403943,0.1596058
5,A,356,3,4,0.8530115,0.1469886
6,A,356,3,4,0.8403196,0.15968052
7,A,356,3,4,0.49739644,0.5026036
8,B,356,3,4,0.15417029,0.84582984
9,B,356,3,4,0.15960582,0.8403943
10,B,356,3,4,0.15960582,0.8403943
11,B,356,3,4,0.1596058,0.8403943
12,B,356,3,4,0.16455553,0.83544457
13,B,356,3,4,0.1444533,0.8555467
14,B,356,3,4,0.50263524,0.4973648
1,A,356,4,4,0.8662895,0.13371056
2,A,356,4,4,0.86066127,0.13933863
3,A,356,4,4,0.86066127,0.13933864
4,A,356,4,4,0.8606612,0.13933864
5,A,356,4,4,0.8756324,0.124367654
6,A,356,4,4,0.8605755,0.13942441
7,A,356,4,4,0.5020908,0.49790922
8,B,356,4,4,0.13371056,0.8662895
9,B,356,4,4,0.13933864,0.8606612
10,B,356,4,4,0.13933864,0.8606612
11,B,356,4,4,0.13933863,0.8606612
12,B,356,4,4,0.14459519,0.8554047
13,B,356,4,4,0.12167074,0.87832934
14,B,356,4,4,0.49795017,0.50204986
1,A,356,5,4,0.88000613,0.11999387
2,A,356,5,4,0.87426674,0.12573329
3,A,356,5,4,0.87426674,0.12573329
4,A,356,5,4,0.87426674,0.12573329
5,A,356,5,4,0.8908231,0.109176934
6,A,356,5,4,0.87417316,0.12582687
7,A,356,5,4,0.50536346,0.49463663
8,B,356,5,4,0.11999387,0.88000613
9,B,356,5,4,0.1257333,0.87426674
10,B,356,5,4,0.1257333,0.87426674
11,B,356,5,4,0.1257333,0.87426674
12,B,356,5,4,0.13119607,0.8688039
13,B,356,5,4,0.106371395,0.8936287
14,B,356,5,4,0.49468413,0.50531596
1,A,356,6,4,0.8898472,0.11015276
2,A,356,6,4,0.88403654,0.1159636
3,A,356,6,4,0.88403654,0.11596359
4,A,356,6,4,0.88403654,0.11596359
5,A,356,6,4,0.9017325,0.09826741
6,A,356,6,4,0.8839373,0.116062894
7,A,356,6,4,0.5077688,0.49223122
8,B,356,6,4,0.110152744,0.8898472
9,B,356,6,4,0.11596359,0.88403654
10,B,356,6,4,0.11596359,0.88403654
11,B,356,6,4,0.11596359,0.88403654
12,B,356,6,4,0.12157456,0.87842554
13,B,356,6,4,0.09538383,0.9046162
14,B,356,6,4,0.4922837,0.50771636
1,A,356,7,4,0.89725405,0.102746055
2,A,356,7,4,0.89139396,0.10860606
3,A,356,7,4,0.89139396,0.10860606
4,A,356,7,4,0.89139396,0.10860606
5,A,356,7,4,0.9099489,0.09005118
6,A,356,7,4,0.89129025,0.108709745
7,A,356,7,4,0.50960886,0.49039093
8,B,356,7,4,0.102746055,0.89725405
9,B,356,7,4,0.10860605,0.89139396
10,B,356,7,4,0.108606055,0.89139396
11,B,356,7,4,0.10860603,0.891394
12,B,356,7,4,0.11432865,0.8856714
13,B,356,7,4,0.0871088,0.9128913
14,B,356,7,4,0.4904471,0.5095527
1,A,356,8,4,0.903031,0.096969076
2,A,356,8,4,0.8971354,0.102864705
3,A,356,8,4,0.8971354,0.1028647
4,A,356,8,4,0.8971354,0.10286469
5,A,356,8,4,0.91636026,0.083639756
6,A,356,8,4,0.89702815,0.10297188
7,A,356,8,4,0.5110617,0.48893842
8,B,356,8,4,0.09696908,0.903031
9,B,356,8,4,0.10286469,0.89713544
10,B,356,8,4,0.10286469,0.89713544
11,B,356,8,4,0.10286469,0.89713544
12,B,356,8,4,0.108674444,0.89132565
13,B,356,8,4,0.08065146,0.91934854
14,B,356,8,4,0.48899764,0.51100254
1,A,356,9,4,0.90766317,0.09233686
2,A,356,9,4,0.9017407,0.09825937
3,A,356,9,4,0.90174073,0.09825936
4,A,356,9,4,0.90174073,0.09825935
5,A,356,9,4,0.921503,0.078496955
6,A,356,9,4,0.90163076,0.09836936
7,A,356,9,4,0.51223695,0.48776308
8,B,356,9,4,0.09233685,0.9076632
9,B,356,9,4,0.098259345,0.9017408
10,B,356,9,4,0.098259345,0.9017408
11,B,356,9,4,0.098259345,0.9017408
12,B,356,9,4,0.10413903,0.89586097
13,B,356,9,4,0.07547185,0.9245281
14,B,356,9,4,0.48782474,0.5121753
1,A,356,10,4,0.9114605,0.08853961
2,A,356,10,4,0.9055169,0.09448305
3,A,356,10,4,0.9055169,0.094483055
4,A,356,10,4,0.9055169,0.09448305
5,A,356,10,4,0.9257199,0.07428005
6,A,356,10,4,0.9054047,0.09459539
7,A,356,10,4,0.51320714,0.48679286
8,B,356,10,4,0.08853961,0.9114605
9,B,356,10,4,0.09448303,0.9055169
10,B,356,10,4,0.09448303,0.9055169
11,B,356,10,4,0.09448303,0.9055169
12,B,356,10,4,0.10042006,0.8995799
13,B,356,10,4,0.07122473,0.92877525
14,B,356,10,4,0.48685658,0.51314354
1,A,356,1,5,0.7431335,0.25686637
2,A,356,1,5,0.74096,0.2590401
3,A,356,1,5,0.74509203,0.25490797
4,A,356,1,5,0.74096,0.2590401
5,A,356,1,5,0.73899865,0.26100138
6,A,356,1,5,0.7253475,0.27465245
7,A,356,1,5,0.4738825,0.52611744
8,B,356,1,5,0.25686637,0.7431335
9,B,356,1,5,0.2590401,0.74096
10,B,356,1,5,0.25901976,0.7409802
11,B,356,1,5,0.2590401,0.74096
12,B,356,1,5,0.25595504,0.74404496
13,B,356,1,5,0.27465245,0.7253475
14,B,356,1,5,0.526144,0.47385588
1,A,356,2,5,0.8119563,0.18804373
2,A,356,2,5,0.8069111,0.1930888
3,A,356,2,5,0.8068534,0.19314659
4,A,356,2,5,0.8179503,0.1820497
5,A,356,2,5,0.80246747,0.19753256
6,A,356,2,5,0.8069111,0.19308878
7,A,356,2,5,0.49016383,0.5098362
8,B,356,2,5,0.18804373,0.8119563
9,B,356,2,5,0.19308878,0.8069111
10,B,356,2,5,0.18204969,0.8179503
11,B,356,2,5,0.19314659,0.8068534
12,B,356,2,5,0.19753256,0.80246747
13,B,356,2,5,0.1930888,0.8069111
14,B,356,2,5,0.50983626,0.49016377
1,A,356,3,5,0.84582984,0.15417029
2,A,356,3,5,0.8403943,0.1596058
3,A,356,3,5,0.84031963,0.15968052
4,A,356,3,5,0.8555467,0.1444533
5,A,356,3,5,0.83544457,0.16455552
6,A,356,3,5,0.8403943,0.1596058
7,A,356,3,5,0.49736473,0.5026353
8,B,356,3,5,0.15417027,0.84582984
9,B,356,3,5,0.1596058,0.84039426
10,B,356,3,5,0.14445332,0.8555467
11,B,356,3,5,0.15968052,0.8403196
12,B,356,3,5,0.16455552,0.8354445
13,B,356,3,5,0.1596058,0.84039426
14,B,356,3,5,0.50263524,0.4973648
1,A,356,4,5,0.8662895,0.13371058
2,A,356,4,5,0.8606613,0.13933863
3,A,356,4,5,0.8605755,0.13942441
4,A,356,4,5,0.87832934,0.121670716
5,A,356,4,5,0.8554047,0.14459518
6,A,356,4,5,0.8606612,0.13933863
7,A,356,4,5,0.50204986,0.4979501
8,B,356,4,5,0.13371058,0.8662895
9,B,356,4,5,0.13933863,0.8606612
10,B,356,4,5,0.12167072,0.87832934
11,B,356,4,5,0.13942441,0.86057544
12,B,356,4,5,0.14459518,0.8554047
13,B,356,4,5,0.13933863,0.8606612
14,B,356,4,5,0.49795017,0.50204986
1,A,356,5,5,0.88000613,0.11999388
2,A,356,5,5,0.87426674,0.12573329
3,A,356,5,5,0.87417316,0.12582685
4,A,356,5,5,0.8936287,0.10637139
5,A,356,5,5,0.868804,0.13119604
6,A,356,5,5,0.87426674,0.1257333
7,A,356,5,5,0.50531596,0.49468413
8,B,356,5,5,0.11999388,0.88000613
9,B,356,5,5,0.1257333,0.87426674
10,B,356,5,5,0.106371395,0.8936287
11,B,356,5,5,0.12582687,0.87417316
12,B,356,5,5,0.13119607,0.8688039
13,B,356,5,5,0.1257333,0.87426674
14,B,356,5,5,0.49468413,0.50531596
1,A,356,6,5,0.8898473,0.11015276
2,A,356,6,5,0.88403654,0.115963586
3,A,356,6,5,0.8839373,0.116062894
4,A,356,6,5,0.9046162,0.09538384
5,A,356,6,5,0.87842554,0.12157455
6,A,356,6,5,0.8840365,0.115963615
7,A,356,6,5,0.5077163,0.49228373
8,B,356,6,5,0.110152744,0.8898472
9,B,356,6,5,0.11596359,0.88403654
10,B,356,6,5,0.09538383,0.9046161
11,B,356,6,5,0.116062894,0.8839373
12,B,356,6,5,0.12157456,0.87842554
13,B,356,6,5,0.11596359,0.88403654
14,B,356,6,5,0.49228367,0.5077164
1,A,356,7,5,0.89725405,0.102746055
2,A,356,7,5,0.89139396,0.108606026
3,A,356,7,5,0.8912902,0.10870977
4,A,356,7,5,0.91289127,0.087108806
5,A,356,7,5,0.8856714,0.11432864
6,A,356,7,5,0.89139396,0.10860604
7,A,356,7,5,0.50955266,0.49044713
8,B,356,7,5,0.10274605,0.89725405
9,B,356,7,5,0.10860603,0.891394
10,B,356,7,5,0.0871088,0.9128913
11,B,356,7,5,0.108709745,0.89129025
12,B,356,7,5,0.11432864,0.88567144
13,B,356,7,5,0.108606026,0.891394
14,B,356,7,5,0.49044713,0.50955266
1,A,356,8,5,0.903031,0.096969076
2,A,356,8,5,0.89713544,0.1028647
3,A,356,8,5,0.89702815,0.1029719
4,A,356,8,5,0.91934854,0.08065146
5,A,356,8,5,0.8913256,0.108674444
6,A,356,8,5,0.8971354,0.102864705
7,A,356,8,5,0.51100254,0.48899764
8,B,356,8,5,0.09696909,0.903031
9,B,356,8,5,0.10286469,0.89713544
10,B,356,8,5,0.08065146,0.91934854
11,B,356,8,5,0.10297188,0.8970282
12,B,356,8,5,0.10867444,0.89132565
13,B,356,8,5,0.10286469,0.89713544
14,B,356,8,5,0.4889976,0.5110025
1,A,356,9,5,0.90766317,0.09233686
2,A,356,9,5,0.9017408,0.098259345
3,A,356,9,5,0.90163076,0.098369345
4,A,356,9,5,0.9245281,0.07547185
5,A,356,9,5,0.89586097,0.10413902
6,A,356,9,5,0.90174073,0.09825935
7,A,356,9,5,0.5121753,0.48782477
8,B,356,9,5,0.09233686,0.90766317
9,B,356,9,5,0.098259345,0.9017408
10,B,356,9,5,0.07547184,0.9245281
11,B,356,9,5,0.098369345,0.90163076
12,B,356,9,5,0.10413903,0.89586097
13,B,356,9,5,0.09825935,0.90174073
14,B,356,9,5,0.4878247,0.5121753
1,A,356,10,5,0.9114605,0.088539615
2,A,356,10,5,0.9055169,0.09448303
3,A,356,10,5,0.9054047,0.09459538
4,A,356,10,5,0.92877525,0.07122472
5,A,356,10,5,0.8995799,0.100420035
6,A,356,10,5,0.905517,0.09448305
7,A,356,10,5,0.5131435,0.48685658
8,B,356,10,5,0.088539615,0.9114605
9,B,356,10,5,0.09448303,0.9055169
10,B,356,10,5,0.07122472,0.92877525
11,B,356,10,5,0.09459538,0.9054047
12,B,356,10,5,0.10042005,0.8995799
13,B,356,10,5,0.09448305,0.905517
14,B,356,10,5,0.48685652,0.5131436
