stimulus,seed,iteration,observed_probs,observed_ranking,predicted_probs_leaf,predicted_probs_basic,predicted_probs_best,reaction_time,correlation_probs_leaf,correlation_probs_basic,correlation_probs_best,correlation_rank_leaf,correlation_rank_basic,correlation_rank_best
15,1050,4,0.92,11,0.75,0.899999976,0.899999976,1.382827759,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
16,1050,4,0.91,10,0.75,0.833333313,0.75,1.47819519,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
1,1050,5,0.72,5,0.25,0.166666672,0.25,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
2,1050,5,0.72,6,0.75,0.833333313,0.625,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
3,1050,5,0.44,3,0.25,0.75,0.75,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
4,1050,5,0.97,13,0.75,0.899999976,0.899999976,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
5,1050,5,0.72,7,0.75,0.899999976,0.899999976,1.287460327,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
6,1050,5,0.98,16,0.75,0.899999976,0.899999976,1.59740448,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
7,1050,5,0.97,14,0.75,0.25,0.375,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
8,1050,5,0.77,8,0.25,0.75,0.75,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
9,1050,5,0.27,1,0.25,0.166666672,0.25,1.287460327,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
10,1050,5,0.95,12,0.75,0.833333313,0.75,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
11,1050,5,0.39,2,0.25,0.166666672,0.25,1.311302185,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
12,1050,5,0.67,4,0.75,0.833333313,0.625,1.382827759,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
13,1050,5,0.81,9,0.75,0.899999976,0.899999976,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
14,1050,5,0.97,15,0.75,0.833333313,0.833333313,1.406669617,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
15,1050,5,0.92,11,0.75,0.899999976,0.899999976,1.358985901,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
16,1050,5,0.91,10,0.75,0.833333313,0.75,1.47819519,0.893542031,0.681326029,0.645803262,0.738235294,0.564705882,0.532352941
1,1100,1,0.72,5,0.25,0.5,0.5,1.215934753,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
2,1100,1,0.72,6,0.75,0.875,0.875,1.287460327,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
3,1100,1,0.44,3,0.75,0.875,0.875,1.215934753,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
4,1100,1,0.97,13,0.75,0.899999976,0.899999976,1.502037048,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
5,1100,1,0.72,7,0.75,0.899999976,0.75,1.287460327,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
6,1100,1,0.98,16,0.75,0.899999976,0.899999976,1.47819519,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
7,1100,1,0.97,14,0.75,0.899999976,0.875,1.406669617,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
8,1100,1,0.77,8,0.25,0.100000001,0.100000001,1.406669617,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
9,1100,1,0.27,1,0.25,0.5,0.5,1.311302185,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
10,1100,1,0.95,12,0.75,0.875,0.875,1.192092896,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
11,1100,1,0.39,2,0.75,0.899999976,0.899999976,1.382827759,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
12,1100,1,0.67,4,0.75,0.875,0.875,1.406669617,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
13,1100,1,0.81,9,0.75,0.5,0.5,1.192092896,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
14,1100,1,0.97,15,0.75,0.5,0.5,1.192092896,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
15,1100,1,0.92,11,0.75,0.899999976,0.899999976,1.311302185,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
16,1100,1,0.91,10,0.75,0.875,0.875,1.382827759,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
1,1100,2,0.72,5,0.25,0.5,0.5,1.215934753,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
2,1100,2,0.72,6,0.75,0.875,0.875,1.192092896,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
3,1100,2,0.44,3,0.75,0.875,0.833333313,1.311302185,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
4,1100,2,0.97,13,0.75,0.899999976,0.899999976,1.406669617,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
5,1100,2,0.72,7,0.75,0.899999976,0.75,1.311302185,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
6,1100,2,0.98,16,0.75,0.899999976,0.899999976,1.406669617,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
7,1100,2,0.97,14,0.75,0.899999976,0.875,1.47819519,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
8,1100,2,0.77,8,0.25,0.100000001,0.100000001,1.406669617,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
9,1100,2,0.27,1,0.25,0.5,0.5,1.192092896,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
10,1100,2,0.95,12,0.75,0.875,0.875,1.311302185,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
11,1100,2,0.39,2,0.75,0.899999976,0.899999976,1.406669617,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
12,1100,2,0.67,4,0.75,0.875,0.875,1.406669617,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
13,1100,2,0.81,9,0.75,0.5,0.5,1.215934753,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
14,1100,2,0.97,15,0.75,0.5,0.5,1.192092896,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
15,1100,2,0.92,11,0.75,0.899999976,0.899999976,1.382827759,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
16,1100,2,0.91,10,0.75,0.875,0.875,1.311302185,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
1,1100,3,0.72,5,0.25,0.5,0.5,1.382827759,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
2,1100,3,0.72,6,0.75,0.875,0.875,1.287460327,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
3,1100,3,0.44,3,0.75,0.875,0.833333313,1.406669617,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
4,1100,3,0.97,13,0.75,0.899999976,0.899999976,1.502037048,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
5,1100,3,0.72,7,0.75,0.899999976,0.75,1.382827759,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
6,1100,3,0.98,16,0.75,0.899999976,0.899999976,1.59740448,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
7,1100,3,0.97,14,0.75,0.899999976,0.875,1.621246338,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
8,1100,3,0.77,8,0.25,0.100000001,0.100000001,1.59740448,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
9,1100,3,0.27,1,0.25,0.5,0.5,1.287460327,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
10,1100,3,0.95,12,0.75,0.875,0.875,1.502037048,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
11,1100,3,0.39,2,0.75,0.899999976,0.899999976,1.573562622,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
12,1100,3,0.67,4,0.75,0.875,0.875,1.525878906,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
13,1100,3,0.81,9,0.75,0.5,0.5,1.287460327,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
14,1100,3,0.97,15,0.75,0.5,0.5,1.406669617,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
15,1100,3,0.92,11,0.75,0.899999976,0.899999976,1.621246338,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
16,1100,3,0.91,10,0.75,0.875,0.875,1.502037048,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
1,1100,4,0.72,5,0.25,0.5,0.5,1.168251038,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
2,1100,4,0.72,6,0.75,0.875,0.875,1.311302185,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
3,1100,4,0.44,3,0.75,0.875,0.875,1.287460327,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
4,1100,4,0.97,13,0.75,0.899999976,0.899999976,1.430511475,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
5,1100,4,0.72,7,0.75,0.899999976,0.75,1.287460327,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
6,1100,4,0.98,16,0.75,0.899999976,0.899999976,1.406669617,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
7,1100,4,0.97,14,0.75,0.899999976,0.875,1.502037048,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
8,1100,4,0.77,8,0.25,0.100000001,0.100000001,1.406669617,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
9,1100,4,0.27,1,0.25,0.5,0.5,1.215934753,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
10,1100,4,0.95,12,0.75,0.875,0.875,1.192092896,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
11,1100,4,0.39,2,0.75,0.899999976,0.899999976,1.406669617,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
12,1100,4,0.67,4,0.75,0.875,0.875,1.382827759,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
13,1100,4,0.81,9,0.75,0.5,0.5,1.215934753,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
14,1100,4,0.97,15,0.75,0.5,0.5,1.215934753,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
15,1100,4,0.92,11,0.75,0.899999976,0.899999976,1.406669617,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
16,1100,4,0.91,10,0.75,0.875,0.875,1.287460327,0.743325764,0.421783521,0.416588768,0.602941176,0.235294118,0.273529412
1,1100,5,0.72,5,0.25,0.5,0.5,1.215934753,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
2,1100,5,0.72,6,0.75,0.875,0.875,1.215934753,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
3,1100,5,0.44,3,0.75,0.875,0.833333313,1.287460327,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
4,1100,5,0.97,13,0.75,0.899999976,0.899999976,1.47819519,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
5,1100,5,0.72,7,0.75,0.899999976,0.75,1.287460327,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
6,1100,5,0.98,16,0.75,0.899999976,0.899999976,1.406669617,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
7,1100,5,0.97,14,0.75,0.899999976,0.875,1.502037048,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
8,1100,5,0.77,8,0.25,0.100000001,0.100000001,1.382827759,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
9,1100,5,0.27,1,0.25,0.5,0.5,1.311302185,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
10,1100,5,0.95,12,0.75,0.875,0.875,1.311302185,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
11,1100,5,0.39,2,0.75,0.899999976,0.899999976,1.525878906,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
12,1100,5,0.67,4,0.75,0.875,0.875,1.382827759,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
13,1100,5,0.81,9,0.75,0.5,0.5,1.192092896,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
14,1100,5,0.97,15,0.75,0.5,0.5,1.311302185,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
15,1100,5,0.92,11,0.75,0.899999976,0.899999976,1.406669617,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
16,1100,5,0.91,10,0.75,0.875,0.875,1.311302185,0.743325764,0.421783521,0.427342874,0.602941176,0.235294118,0.285294118
1,1150,1,0.72,5,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
2,1150,1,0.72,6,0.75,0.899999976,0.875,1.382827759,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
3,1150,1,0.44,3,0.75,0.899999976,0.899999976,1.406669617,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
4,1150,1,0.97,13,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
5,1150,1,0.72,7,0.75,0.916666687,0.916666687,1.215934753,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
6,1150,1,0.98,16,0.75,0.916666687,0.916666687,1.47819519,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
7,1150,1,0.97,14,0.75,0.916666687,0.875,1.406669617,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
8,1150,1,0.77,8,0.75,0.899999976,0.833333313,1.430511475,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
9,1150,1,0.27,1,0.25,0.100000001,0.100000001,1.311302185,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
10,1150,1,0.95,12,0.75,0.899999976,0.899999976,1.406669617,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
11,1150,1,0.39,2,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
12,1150,1,0.67,4,0.75,0.899999976,0.875,1.311302185,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
13,1150,1,0.81,9,0.75,0.916666687,0.916666687,1.263618469,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
14,1150,1,0.97,15,0.75,0.899999976,0.75,1.168251038,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
15,1150,1,0.92,11,0.75,0.916666687,0.916666687,1.502037048,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
16,1150,1,0.91,10,0.75,0.899999976,0.899999976,1.47819519,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
1,1150,2,0.72,5,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
2,1150,2,0.72,6,0.75,0.899999976,0.875,1.311302185,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
3,1150,2,0.44,3,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
4,1150,2,0.97,13,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
5,1150,2,0.72,7,0.75,0.916666687,0.916666687,1.192092896,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
6,1150,2,0.98,16,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
7,1150,2,0.97,14,0.75,0.916666687,0.875,1.406669617,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
8,1150,2,0.77,8,0.75,0.899999976,0.899999976,1.287460327,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
9,1150,2,0.27,1,0.25,0.100000001,0.100000001,1.192092896,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
10,1150,2,0.95,12,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
11,1150,2,0.39,2,0.75,0.916666687,0.916666687,1.192092896,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
12,1150,2,0.67,4,0.75,0.899999976,0.875,1.382827759,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
13,1150,2,0.81,9,0.75,0.916666687,0.916666687,1.192092896,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
14,1150,2,0.97,15,0.75,0.899999976,0.75,1.096725464,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
15,1150,2,0.92,11,0.75,0.916666687,0.916666687,1.47819519,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
16,1150,2,0.91,10,0.75,0.899999976,0.899999976,1.502037048,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
1,1150,3,0.72,5,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
2,1150,3,0.72,6,0.75,0.899999976,0.875,1.382827759,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
3,1150,3,0.44,3,0.75,0.899999976,0.899999976,1.287460327,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
4,1150,3,0.97,13,0.75,0.916666687,0.916666687,1.311302185,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
5,1150,3,0.72,7,0.75,0.916666687,0.916666687,1.215934753,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
6,1150,3,0.98,16,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
7,1150,3,0.97,14,0.75,0.916666687,0.875,1.382827759,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
8,1150,3,0.77,8,0.75,0.899999976,0.833333313,1.406669617,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
9,1150,3,0.27,1,0.25,0.100000001,0.100000001,1.192092896,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
10,1150,3,0.95,12,0.75,0.899999976,0.899999976,1.406669617,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
11,1150,3,0.39,2,0.75,0.916666687,0.916666687,1.215934753,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
12,1150,3,0.67,4,0.75,0.899999976,0.875,1.311302185,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
13,1150,3,0.81,9,0.75,0.916666687,0.916666687,1.168251038,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
14,1150,3,0.97,15,0.75,0.899999976,0.75,1.192092896,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
15,1150,3,0.92,11,0.75,0.916666687,0.916666687,1.502037048,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
16,1150,3,0.91,10,0.75,0.899999976,0.899999976,1.406669617,0.566168177,0.561326369,0.530050026,0.526470588,0.223529412,0.097058824
1,1150,4,0.72,5,0.75,0.916666687,0.916666687,1.692771912,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
2,1150,4,0.72,6,0.75,0.899999976,0.875,1.382827759,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
3,1150,4,0.44,3,0.75,0.899999976,0.899999976,1.287460327,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
4,1150,4,0.97,13,0.75,0.916666687,0.916666687,1.406669617,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
5,1150,4,0.72,7,0.75,0.916666687,0.916666687,1.192092896,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
6,1150,4,0.98,16,0.75,0.916666687,0.916666687,1.382827759,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
7,1150,4,0.97,14,0.75,0.916666687,0.875,1.382827759,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
8,1150,4,0.77,8,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
9,1150,4,0.27,1,0.25,0.100000001,0.100000001,1.192092896,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
10,1150,4,0.95,12,0.75,0.899999976,0.899999976,1.311302185,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
11,1150,4,0.39,2,0.75,0.916666687,0.916666687,1.192092896,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
12,1150,4,0.67,4,0.75,0.899999976,0.875,1.406669617,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
13,1150,4,0.81,9,0.75,0.916666687,0.916666687,1.192092896,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
14,1150,4,0.97,15,0.75,0.899999976,0.75,1.215934753,0.566168177,0.561326369,0.508310844,0.526470588,0.223529412,0.038235294
