seed,epoch,block,stimulus,category,distance,pred_A,pred_B
128,2,4,7,A,6,0.09763521701097488,0.9023649096488953
128,2,4,8,B,0,0.09763521701097488,0.9023649096488953
128,2,4,9,B,1,0.17613041400909424,0.8238697052001953
128,2,4,10,B,2,0.18514858186244965,0.8148514032363892
128,2,4,11,B,3,0.19426487386226654,0.8057351112365723
128,2,4,12,B,4,0.831322193145752,0.16867788136005402
128,2,4,13,B,5,0.8253418207168579,0.1746581792831421
128,2,4,14,B,6,0.8954564332962036,0.10454349964857101
128,2,5,1,A,0,0.9052945971488953,0.09470538049936295
128,2,5,2,A,1,0.8282299637794495,0.17177006602287292
128,2,5,3,A,2,0.8294652700424194,0.1705346405506134
128,2,5,4,A,3,0.8102673888206482,0.18973276019096375
128,2,5,5,A,4,0.1563204973936081,0.8436794877052307
128,2,5,6,A,5,0.172123983502388,0.8278759717941284
128,2,5,7,A,6,0.0859893336892128,0.9140107035636902
128,2,5,8,B,0,0.0859893336892128,0.9140107035636902
128,2,5,9,B,1,0.16817685961723328,0.8318230509757996
128,2,5,10,B,2,0.18294207751750946,0.8170579075813293
128,2,5,11,B,3,0.19369329512119293,0.806306779384613
128,2,5,12,B,4,0.8337262272834778,0.1662738174200058
128,2,5,13,B,5,0.8341068625450134,0.16589319705963135
128,2,5,14,B,6,0.9052945971488953,0.09470538049936295
128,2,6,1,A,0,0.9101808071136475,0.08981920778751373
128,2,6,2,A,1,0.8559163212776184,0.14408370852470398
128,2,6,3,A,2,0.8230460286140442,0.1769540160894394
128,2,6,4,A,3,0.8137769103050232,0.18622316420078278
128,2,6,5,A,4,0.13007135689258575,0.8699287176132202
128,2,6,6,A,5,0.14437994360923767,0.8556200265884399
128,2,6,7,A,6,0.08048955351114273,0.9195103645324707
128,2,6,8,B,0,0.08048955351114273,0.9195103645324707
128,2,6,9,B,1,0.14380250871181488,0.8561975359916687
128,2,6,10,B,2,0.17966654896736145,0.8203333616256714
128,2,6,11,B,3,0.18831609189510345,0.8116840720176697
128,2,6,12,B,4,0.857330322265625,0.14266976714134216
128,2,6,13,B,5,0.8581324219703674,0.14186757802963257
128,2,6,14,B,6,0.9101808071136475,0.08981920778751373
128,2,7,1,A,0,0.9131655693054199,0.08683443069458008
128,2,7,2,A,1,0.8730760812759399,0.12692393362522125
128,2,7,3,A,2,0.8204965591430664,0.1795034408569336
128,2,7,4,A,3,0.817878782749176,0.18212132155895233
128,2,7,5,A,4,0.12007744610309601,0.8799225687980652
128,2,7,6,A,5,0.1339932531118393,0.8660067319869995
128,2,7,7,A,6,0.07719612121582031,0.9228038191795349
128,2,7,8,B,0,0.07719612121582031,0.9228038191795349
128,2,7,9,B,1,0.13344000279903412,0.8665599822998047
128,2,7,10,B,2,0.17692214250564575,0.823077917098999
128,2,7,11,B,3,0.18717780709266663,0.8128222823143005
128,2,7,12,B,4,0.8739383816719055,0.12606169283390045
128,2,7,13,B,5,0.8750367164611816,0.12496332079172134
128,2,7,14,B,6,0.9131655693054199,0.08683443069458008
128,2,8,1,A,0,0.9151935577392578,0.08480634540319443
128,2,8,2,A,1,0.8799338340759277,0.12006621807813644
128,2,8,3,A,2,0.8228911757469177,0.17710886895656586
128,2,8,4,A,3,0.8169394731521606,0.1830604374408722
128,2,8,5,A,4,0.1145649254322052,0.8854350447654724
128,2,8,6,A,5,0.12834154069423676,0.871658444404602
128,2,8,7,A,6,0.07498232275247574,0.9250176548957825
128,2,8,8,B,0,0.07498232275247574,0.9250176548957825
128,2,8,9,B,1,0.12779763340950012,0.8722023367881775
128,2,8,10,B,2,0.17314457893371582,0.8268553614616394
128,2,8,11,B,3,0.18659478425979614,0.8134052157402039
128,2,8,12,B,4,0.8806129693984985,0.11938697844743729
128,2,8,13,B,5,0.8818240761756897,0.11817599087953568
128,2,8,14,B,6,0.9151935577392578,0.08480634540319443
128,2,9,1,A,0,0.9166666269302368,0.083333320915699
128,2,9,2,A,1,0.8841971158981323,0.11580289900302887
128,2,9,3,A,2,0.8252716064453125,0.17472831904888153
128,2,9,4,A,3,0.8215162754058838,0.17848366498947144
128,2,9,5,A,4,0.11096566170454025,0.8890343904495239
128,2,9,6,A,5,0.1246890276670456,0.8753109574317932
128,2,9,7,A,6,0.07338527590036392,0.9266147613525391
128,2,9,8,B,0,0.07338527590036392,0.9266147613525391
128,2,9,9,B,1,0.12414918094873428,0.8758507966995239
128,2,9,10,B,2,0.1730973720550537,0.8269026875495911
128,2,9,11,B,3,0.18205884099006653,0.8179411888122559
128,2,9,12,B,4,0.8847755789756775,0.11522439867258072
128,2,9,13,B,5,0.8860546350479126,0.11394539475440979
128,2,9,14,B,6,0.9166666269302368,0.083333320915699
128,2,10,1,A,0,0.9177871346473694,0.08221280574798584
128,2,10,2,A,1,0.887149453163147,0.1128506138920784
128,2,10,3,A,2,0.8269526958465576,0.17304742336273193
128,2,10,4,A,3,0.8227787017822266,0.17722131311893463
128,2,10,5,A,4,0.10839920490980148,0.8916008472442627
128,2,10,6,A,5,0.1221054196357727,0.8778945803642273
128,2,10,7,A,6,0.07217607647180557,0.9278238415718079
128,2,10,8,B,0,0.07217607647180557,0.9278238415718079
128,2,10,9,B,1,0.12156720459461212,0.8784327507019043
128,2,10,10,B,2,0.17177054286003113,0.8282294869422913
128,2,10,11,B,3,0.17824415862560272,0.8217559456825256
128,2,10,12,B,4,0.8876651525497437,0.11233483254909515
128,2,10,13,B,5,0.8889901638031006,0.11100974678993225
128,2,10,14,B,6,0.9177871346473694,0.08221280574798584
128,3,1,1,A,0,0.8159566521644592,0.18404340744018555
128,3,1,2,A,1,0.8134514093399048,0.18654857575893402
128,3,1,3,A,2,0.7836657762527466,0.21633420884609222
128,3,1,4,A,3,0.7620180249214172,0.23798196017742157
128,3,1,5,A,4,0.29294633865356445,0.7070537805557251
128,3,1,6,A,5,0.18859419226646423,0.8114058375358582
128,3,1,7,A,6,0.18667875230312347,0.8133212327957153
128,3,1,8,B,0,0.18667875230312347,0.8133212327957153
128,3,1,9,B,1,0.18843229115009308,0.8115676641464233
128,3,1,10,B,2,0.21282556653022766,0.7871745228767395
128,3,1,11,B,3,0.24476447701454163,0.7552354335784912
128,3,1,12,B,4,0.6171796321868896,0.3828204274177551
128,3,1,13,B,5,0.8064021468162537,0.19359777867794037
128,3,1,14,B,6,0.8159566521644592,0.18404340744018555
128,3,2,1,A,0,0.826598048210144,0.17340198159217834
128,3,2,2,A,1,0.8206902146339417,0.1793096512556076
128,3,2,3,A,2,0.828898549079895,0.17110145092010498
128,3,2,4,A,3,0.8427509069442749,0.15724900364875793
128,3,2,5,A,4,0.21263253688812256,0.7873675227165222
128,3,2,6,A,5,0.18664084374904633,0.8133591413497925
128,3,2,7,A,6,0.1746707558631897,0.8253292441368103
128,3,2,8,B,0,0.1746707558631897,0.8253292441368103
128,3,2,9,B,1,0.1761900633573532,0.8238099813461304
128,3,2,10,B,2,0.16086451709270477,0.8391355872154236
128,3,2,11,B,3,0.17484110593795776,0.8251588344573975
128,3,2,12,B,4,0.8119304776191711,0.18806955218315125
128,3,2,13,B,5,0.8199602365493774,0.18003971874713898
128,3,2,14,B,6,0.826598048210144,0.17340198159217834
128,3,3,1,A,0,0.8387611508369446,0.16123901307582855
128,3,3,2,A,1,0.8210643529891968,0.17893575131893158
128,3,3,3,A,2,0.8273261785507202,0.1726737916469574
128,3,3,4,A,3,0.8147780895233154,0.18522189557552338
128,3,3,5,A,4,0.18917706608772278,0.8108230233192444
128,3,3,6,A,5,0.18065066635608673,0.8193492889404297
128,3,3,7,A,6,0.14804916083812714,0.8519508838653564
128,3,3,8,B,0,0.14804916083812714,0.8519508838653564
128,3,3,9,B,1,0.1776660978794098,0.8223339915275574
128,3,3,10,B,2,0.18471547961235046,0.8152844905853271
128,3,3,11,B,3,0.1881839632987976,0.8118160367012024
128,3,3,12,B,4,0.8457450270652771,0.1542550027370453
128,3,3,13,B,5,0.8207617402076721,0.1792382299900055
128,3,3,14,B,6,0.8387611508369446,0.16123901307582855
128,3,4,1,A,0,0.8487661480903625,0.15123392641544342
128,3,4,2,A,1,0.8272761106491089,0.1727239489555359
128,3,4,3,A,2,0.8236306309700012,0.17636935412883759
128,3,4,4,A,3,0.8095675706863403,0.1904323548078537
128,3,4,5,A,4,0.19040200114250183,0.8095980286598206
128,3,4,6,A,5,0.1747094690799713,0.8252905011177063
128,3,4,7,A,6,0.13535168766975403,0.8646482825279236
128,3,4,8,B,0,0.13535168766975403,0.8646482825279236
128,3,4,9,B,1,0.17207825183868408,0.8279217481613159
128,3,4,10,B,2,0.18472857773303986,0.8152713775634766
128,3,4,11,B,3,0.1894097477197647,0.8105903267860413
128,3,4,12,B,4,0.8335093855857849,0.1664906144142151
128,3,4,13,B,5,0.8259553909301758,0.1740446835756302
128,3,4,14,B,6,0.8487661480903625,0.15123392641544342
128,3,5,1,A,0,0.8528021574020386,0.14719799160957336
128,3,5,2,A,1,0.832920491695404,0.16707943379878998
128,3,5,3,A,2,0.8127871155738831,0.1872127652168274
128,3,5,4,A,3,0.8085824847221375,0.19141753017902374
128,3,5,5,A,4,0.18233847618103027,0.8176615834236145
128,3,5,6,A,5,0.17284707725048065,0.8271529674530029
128,3,5,7,A,6,0.1299876570701599,0.8700124025344849
128,3,5,8,B,0,0.1299876570701599,0.8700124025344849
128,3,5,9,B,1,0.16049054265022278,0.8395095467567444
128,3,5,10,B,2,0.1739940047264099,0.8260059952735901
128,3,5,11,B,3,0.18929478526115417,0.810705304145813
128,3,5,12,B,4,0.8337483406066895,0.16625168919563293
128,3,5,13,B,5,0.8340936303138733,0.16590642929077148
128,3,5,14,B,6,0.8528021574020386,0.14719799160957336
128,3,6,1,A,0,0.8551943302154541,0.1448056995868683
128,3,6,2,A,1,0.8521513938903809,0.14784863591194153
128,3,6,3,A,2,0.812860369682312,0.18713948130607605
128,3,6,4,A,3,0.8115160465240479,0.18848393857479095
128,3,6,5,A,4,0.15558835864067078,0.8444117307662964
128,3,6,6,A,5,0.15358363091945648,0.8464164137840271
128,3,6,7,A,6,0.12694551050662994,0.8730544447898865
128,3,6,8,B,0,0.12694551050662994,0.8730544447898865
128,3,6,9,B,1,0.1356997936964035,0.8643001914024353
128,3,6,10,B,2,0.17405298352241516,0.8259469866752625
128,3,6,11,B,3,0.18607066571712494,0.8139294981956482
128,3,6,12,B,4,0.8525251746177673,0.14747485518455505
128,3,6,13,B,5,0.8532079458236694,0.14679211378097534
128,3,6,14,B,6,0.8551943302154541,0.1448056995868683
128,3,7,1,A,0,0.8567851185798645,0.14321483671665192
128,3,7,2,A,1,0.8601706027984619,0.13982939720153809
128,3,7,3,A,2,0.8184994459152222,0.18150053918361664
128,3,7,4,A,3,0.8157175183296204,0.18428252637386322
128,3,7,5,A,4,0.14873290061950684,0.8512671589851379
128,3,7,6,A,5,0.14337272942066193,0.8566272854804993
128,3,7,7,A,6,0.1249699518084526,0.875029981136322
128,3,7,8,B,0,0.1249699518084526,0.875029981136322
128,3,7,9,B,1,0.12512511014938354,0.8748748302459717
128,3,7,10,B,2,0.1756076067686081,0.8243923783302307
128,3,7,11,B,3,0.18200446665287018,0.8179954886436462
128,3,7,12,B,4,0.8603826761245728,0.13961738348007202
128,3,7,13,B,5,0.8612005710601807,0.1387995332479477
128,3,7,14,B,6,0.8567851185798645,0.14321483671665192
128,3,8,1,A,0,0.8579220175743103,0.1420779675245285
128,3,8,2,A,1,0.8648427724838257,0.13515718281269073
128,3,8,3,A,2,0.8189277052879333,0.1810724139213562
128,3,8,4,A,3,0.8147804141044617,0.18521960079669952
128,3,8,5,A,4,0.14326822757720947,0.8567317724227905
128,3,8,6,A,5,0.13785241544246674,0.8621475100517273
128,3,8,7,A,6,0.12357906252145767,0.8764209747314453
128,3,8,8,B,0,0.12357906252145767,0.8764209747314453
128,3,8,9,B,1,0.11934962868690491,0.8806504011154175
128,3,8,10,B,2,0.17693716287612915,0.8230629563331604
128,3,8,11,B,3,0.18301814794540405,0.8169817924499512
128,3,8,12,B,4,0.8649720549583435,0.13502801954746246
128,3,8,13,B,5,0.8658663034439087,0.1341337412595749
128,3,8,14,B,6,0.8579220175743103,0.1420779675245285
128,3,9,1,A,0,0.8587760329246521,0.14122402667999268
128,3,9,2,A,1,0.867960512638092,0.13203954696655273
128,3,9,3,A,2,0.8232736587524414,0.1767263412475586
128,3,9,4,A,3,0.8202337026596069,0.17976635694503784
128,3,9,5,A,4,0.1397339105606079,0.8602660894393921
128,3,9,6,A,5,0.1343022882938385,0.8656977415084839
128,3,9,7,A,6,0.1225450187921524,0.8774549961090088
128,3,9,8,B,0,0.1225450187921524,0.8774549961090088
128,3,9,9,B,1,0.11560662090778351,0.8843933939933777
128,3,9,10,B,2,0.1758957803249359,0.8241041898727417
128,3,9,11,B,3,0.17950373888015747,0.8204962611198425
128,3,9,12,B,4,0.8680400252342224,0.13195990025997162
128,3,9,13,B,5,0.8689841628074646,0.131015807390213
128,3,9,14,B,6,0.8587760329246521,0.14122402667999268
128,3,10,1,A,0,0.8594413995742798,0.140558660030365
128,3,10,2,A,1,0.8702074289321899,0.12979254126548767
128,3,10,3,A,2,0.8256406188011169,0.1743595004081726
128,3,10,4,A,3,0.8233901262283325,0.17660997807979584
128,3,10,5,A,4,0.13723260164260864,0.8627673983573914
128,3,10,6,A,5,0.1318008452653885,0.8681992292404175
128,3,10,7,A,6,0.12174537777900696,0.8782546520233154
128,3,10,8,B,0,0.12174537777900696,0.8782546520233154
128,3,10,9,B,1,0.11295309662818909,0.8870468735694885
128,3,10,10,B,2,0.17301711440086365,0.826982855796814
128,3,10,11,B,3,0.1759023517370224,0.8240976929664612
128,3,10,12,B,4,0.8702546954154968,0.1297452598810196
128,3,10,13,B,5,0.871234118938446,0.12876588106155396
128,3,10,14,B,6,0.8594413995742798,0.140558660030365
128,4,1,1,A,0,0.8115200996398926,0.18847988545894623
128,4,1,2,A,1,0.7974482774734497,0.20255166292190552
128,4,1,3,A,2,0.7892494797706604,0.21075043082237244
128,4,1,4,A,3,0.7661934494972229,0.23380665481090546
128,4,1,5,A,4,0.503650963306427,0.496349036693573
128,4,1,6,A,5,0.19992463290691376,0.8000754714012146
128,4,1,7,A,6,0.1858825385570526,0.814117431640625
128,4,1,8,B,0,0.1858825385570526,0.814117431640625
128,4,1,9,B,1,0.18808186054229736,0.8119181990623474
128,4,1,10,B,2,0.20593631267547607,0.7940636873245239
128,4,1,11,B,3,0.24396082758903503,0.7560390830039978
128,4,1,12,B,4,0.593913733959198,0.4060862958431244
128,4,1,13,B,5,0.8027634024620056,0.19723664224147797
128,4,1,14,B,6,0.8115200996398926,0.18847988545894623
128,4,2,1,A,0,0.8262696266174316,0.17373040318489075
128,4,2,2,A,1,0.8201217651367188,0.17987829446792603
128,4,2,3,A,2,0.8313117623329163,0.16868823766708374
128,4,2,4,A,3,0.843252420425415,0.15674759447574615
128,4,2,5,A,4,0.19327324628829956,0.8067267537117004
128,4,2,6,A,5,0.18426774442195892,0.8157322406768799
128,4,2,7,A,6,0.173997163772583,0.8260028958320618
128,4,2,8,B,0,0.173997163772583,0.8260028958320618
128,4,2,9,B,1,0.1811051219701767,0.8188949823379517
128,4,2,10,B,2,0.17930716276168823,0.8206929564476013
128,4,2,11,B,3,0.19767551124095917,0.8023245334625244
128,4,2,12,B,4,0.8038110136985779,0.1961890012025833
128,4,2,13,B,5,0.8202155232429504,0.17978449165821075
128,4,2,14,B,6,0.8262696266174316,0.17373040318489075
128,4,3,1,A,0,0.8567426800727844,0.14325743913650513
128,4,3,2,A,1,0.820796549320221,0.1792035549879074
128,4,3,3,A,2,0.8160611987113953,0.18393884599208832
128,4,3,4,A,3,0.8257521986961365,0.1742478311061859
128,4,3,5,A,4,0.1727762222290039,0.8272237181663513
128,4,3,6,A,5,0.1836908459663391,0.8163091540336609
128,4,3,7,A,6,0.13933812081813812,0.8606618642807007
128,4,3,8,B,0,0.13933812081813812,0.8606618642807007
128,4,3,9,B,1,0.17496263980865479,0.8250374794006348
128,4,3,10,B,2,0.17248059809207916,0.827519416809082
128,4,3,11,B,3,0.16654779016971588,0.8334522843360901
128,4,3,12,B,4,0.8249683380126953,0.1750316470861435
128,4,3,13,B,5,0.8218397498130798,0.17816033959388733
128,4,3,14,B,6,0.8567426800727844,0.14325743913650513
128,4,4,1,A,0,0.8726701736450195,0.12732988595962524
128,4,4,2,A,1,0.8245957493782043,0.17540425062179565
128,4,4,3,A,2,0.8061107993125916,0.1938892900943756
128,4,4,4,A,3,0.8124179840087891,0.1875821352005005
128,4,4,5,A,4,0.16520510613918304,0.8347949385643005
128,4,4,6,A,5,0.17651943862438202,0.8234806060791016
128,4,4,7,A,6,0.11879310011863708,0.8812069892883301
128,4,4,8,B,0,0.11879310011863708,0.8812069892883301
128,4,4,9,B,1,0.17317725718021393,0.826822817325592
128,4,4,10,B,2,0.18020649254322052,0.8197935819625854
128,4,4,11,B,3,0.18510852754116058,0.8148915767669678
128,4,4,12,B,4,0.8381373286247253,0.16186274588108063
128,4,4,13,B,5,0.8244825005531311,0.17551739513874054
128,4,4,14,B,6,0.8726701736450195,0.12732988595962524
128,4,5,1,A,0,0.8788689970970154,0.12113107740879059
128,4,5,2,A,1,0.8330602645874023,0.1669398993253708
128,4,5,3,A,2,0.8072654604911804,0.1927344799041748
128,4,5,4,A,3,0.8132643103599548,0.1867358535528183
128,4,5,5,A,4,0.16627062857151031,0.8337293863296509
128,4,5,6,A,5,0.16591154038906097,0.8340885043144226
128,4,5,7,A,6,0.11161500960588455,0.888384997844696
128,4,5,8,B,0,0.11161500960588455,0.888384997844696
128,4,5,9,B,1,0.16745539009571075,0.8325446844100952
128,4,5,10,B,2,0.17662280797958374,0.8233773112297058
128,4,5,11,B,3,0.18816567957401276,0.811834454536438
128,4,5,12,B,4,0.8301228880882263,0.16987718641757965
128,4,5,13,B,5,0.8329694271087646,0.16703066229820251
128,4,5,14,B,6,0.8788689970970154,0.12113107740879059
128,4,6,1,A,0,0.882293164730072,0.11770670861005783
128,4,6,2,A,1,0.8572379350662231,0.14276206493377686
128,4,6,3,A,2,0.8085677027702332,0.19143237173557281
128,4,6,4,A,3,0.8168670535087585,0.1831328570842743
128,4,6,5,A,4,0.14748890697956085,0.8525111675262451
128,4,6,6,A,5,0.14679591357707977,0.853204071521759
128,4,6,7,A,6,0.10776087641716003,0.8922390937805176
128,4,6,8,B,0,0.10776087641716003,0.8922390937805176
128,4,6,9,B,1,0.14320647716522217,0.8567935824394226
128,4,6,10,B,2,0.1783398687839508,0.8216601610183716
128,4,6,11,B,3,0.18593092262744904,0.8140690326690674
128,4,6,12,B,4,0.852125346660614,0.1478745937347412
128,4,6,13,B,5,0.8461982607841492,0.15380167961120605
128,4,6,14,B,6,0.882293164730072,0.11770670861005783
128,4,7,1,A,0,0.8844877481460571,0.11551225930452347
128,4,7,2,A,1,0.8675358295440674,0.132464200258255
128,4,7,3,A,2,0.8135391473770142,0.18646085262298584
128,4,7,4,A,3,0.8187556862831116,0.18124426901340485
128,4,7,5,A,4,0.13962885737419128,0.8603711128234863
128,4,7,6,A,5,0.13880261778831482,0.8611973524093628
128,4,7,7,A,6,0.1053236797451973,0.8946763277053833
128,4,7,8,B,0,0.1053236797451973,0.8946763277053833
128,4,7,9,B,1,0.13289085030555725,0.8671091794967651
128,4,7,10,B,2,0.17513824999332428,0.8248617053031921
128,4,7,11,B,3,0.18423773348331451,0.8157622814178467
128,4,7,12,B,4,0.8599995970726013,0.14000053703784943
128,4,7,13,B,5,0.8526186943054199,0.14738132059574127
128,4,7,14,B,6,0.8844877481460571,0.11551225930452347
128,4,8,1,A,0,0.8860203623771667,0.11397959291934967
128,4,8,2,A,1,0.8731522560119629,0.1268477588891983
128,4,8,3,A,2,0.8147451877593994,0.18525481224060059
128,4,8,4,A,3,0.8204847574234009,0.1795152872800827
128,4,8,5,A,4,0.13503777980804443,0.8649621605873108
128,4,8,6,A,5,0.134136363863945,0.8658636808395386
128,4,8,7,A,6,0.10363461822271347,0.8963652849197388
128,4,8,8,B,0,0.10363461822271347,0.8963652849197388
128,4,8,9,B,1,0.12727124989032745,0.8727288246154785
128,4,8,10,B,2,0.17226983606815338,0.8277302384376526
128,4,8,11,B,3,0.18225720524787903,0.8177428245544434
128,4,8,12,B,4,0.864596962928772,0.1354030966758728
128,4,8,13,B,5,0.8565545678138733,0.1434454619884491
128,4,8,14,B,6,0.8860203623771667,0.11397959291934967
128,4,9,1,A,0,0.8871537446975708,0.11284630745649338
128,4,9,2,A,1,0.8767884969711304,0.12321164458990097
128,4,9,3,A,2,0.8202226758003235,0.17977724969387054
128,4,9,4,A,3,0.8253718018531799,0.17462825775146484
128,4,9,5,A,4,0.1319683939218521,0.8680316805839539
128,4,9,6,A,5,0.13101808726787567,0.8689819574356079
128,4,9,7,A,6,0.10239193588495255,0.8976079821586609
128,4,9,8,B,0,0.10239193588495255,0.8976079821586609
128,4,9,9,B,1,0.12363627552986145,0.8763636946678162
128,4,9,10,B,2,0.17364349961280823,0.8263564109802246
128,4,9,11,B,3,0.178591787815094,0.8214082717895508
128,4,9,12,B,4,0.8676695823669434,0.13233041763305664
128,4,9,13,B,5,0.8592503070831299,0.1407497227191925
128,4,9,14,B,6,0.8871537446975708,0.11284630745649338
128,4,10,1,A,0,0.8880265951156616,0.11197330057621002
128,4,10,2,A,1,0.8793639540672302,0.12063603848218918
128,4,10,3,A,2,0.8221842646598816,0.17781582474708557
128,4,10,4,A,3,0.8280924558639526,0.17190760374069214
128,4,10,5,A,4,0.12975281476974487,0.8702471852302551
128,4,10,6,A,5,0.1287679374217987,0.8712320923805237
128,4,10,7,A,6,0.10143804550170898,0.898561954498291
128,4,10,8,B,0,0.10143804550170898,0.898561954498291
128,4,10,9,B,1,0.12106326222419739,0.8789367079734802
128,4,10,10,B,2,0.17464090883731842,0.8253592252731323
128,4,10,11,B,3,0.17443546652793884,0.8255645632743835
128,4,10,12,B,4,0.8698869943618774,0.13011300563812256
128,4,10,13,B,5,0.8612246513366699,0.13877533376216888
128,4,10,14,B,6,0.8880265951156616,0.11197330057621002
356,1,1,1,A,0,0.8115215301513672,0.18847857415676117
356,1,1,2,A,1,0.8109539151191711,0.1890459954738617
356,1,1,3,A,2,0.7951349020004272,0.20486503839492798
356,1,1,4,A,3,0.7580275535583496,0.2419724464416504
356,1,1,5,A,4,0.43258219957351685,0.5674177408218384
356,1,1,6,A,5,0.20097780227661133,0.7990222573280334
356,1,1,7,A,6,0.18753193318843842,0.8124682307243347
356,1,1,8,B,0,0.18753193318843842,0.8124682307243347
356,1,1,9,B,1,0.19128461182117462,0.8087154030799866
356,1,1,10,B,2,0.2100379317998886,0.7899621725082397
356,1,1,11,B,3,0.23630622029304504,0.7636938095092773
356,1,1,12,B,4,0.533545196056366,0.4664549231529236
356,1,1,13,B,5,0.7987344264984131,0.20126557350158691
356,1,1,14,B,6,0.8115215301513672,0.18847857415676117
356,1,2,1,A,0,0.829821765422821,0.17017832398414612
356,1,2,2,A,1,0.8195083737373352,0.18049165606498718
356,1,2,3,A,2,0.8340525031089783,0.1659475713968277
356,1,2,4,A,3,0.8399255275726318,0.16007457673549652
356,1,2,5,A,4,0.18360638618469238,0.8163936734199524
356,1,2,6,A,5,0.18187114596366882,0.8181288838386536
356,1,2,7,A,6,0.1740102618932724,0.8259897828102112
356,1,2,8,B,0,0.1740102618932724,0.8259897828102112
356,1,2,9,B,1,0.1771482229232788,0.8228517770767212
356,1,2,10,B,2,0.17070649564266205,0.8292934894561768
356,1,2,11,B,3,0.15608930587768555,0.8439107537269592
356,1,2,12,B,4,0.8085140585899353,0.19148598611354828
356,1,2,13,B,5,0.820242702960968,0.17975737154483795
356,1,2,14,B,6,0.829821765422821,0.17017832398414612
356,1,3,1,A,0,0.8463518023490906,0.15364830195903778
356,1,3,2,A,1,0.8249497413635254,0.17505024373531342
356,1,3,3,A,2,0.8264325857162476,0.17356738448143005
356,1,3,4,A,3,0.8100337982177734,0.18996626138687134
356,1,3,5,A,4,0.16448132693767548,0.8355187773704529
356,1,3,6,A,5,0.1792556196451187,0.8207444548606873
356,1,3,7,A,6,0.15449032187461853,0.8455097079277039
356,1,3,8,B,0,0.15449032187461853,0.8455097079277039
356,1,3,9,B,1,0.17497164011001587,0.8250284790992737
356,1,3,10,B,2,0.18118993937969208,0.8188100457191467
356,1,3,11,B,3,0.19235338270664215,0.8076467514038086
356,1,3,12,B,4,0.8460696339607239,0.15393038094043732
356,1,3,13,B,5,0.8207654356956482,0.1792345941066742
356,1,3,14,B,6,0.8463518023490906,0.15364830195903778
356,1,4,1,A,0,0.8552170395851135,0.14478303492069244
356,1,4,2,A,1,0.8272212743759155,0.17277882993221283
356,1,4,3,A,2,0.8244872093200684,0.17551277577877045
356,1,4,4,A,3,0.8167451024055481,0.18325483798980713
356,1,4,5,A,4,0.16513609886169434,0.8348640203475952
356,1,4,6,A,5,0.17416836321353912,0.8258316516876221
356,1,4,7,A,6,0.14414720237255096,0.8558527827262878
356,1,4,8,B,0,0.14414720237255096,0.8558527827262878
356,1,4,9,B,1,0.17249472439289093,0.8275052905082703
356,1,4,10,B,2,0.17513307929039001,0.8248668909072876
356,1,4,11,B,3,0.18971793353557587,0.8102820515632629
356,1,4,12,B,4,0.836330771446228,0.163669154047966
356,1,4,13,B,5,0.8258316516876221,0.17416837811470032
356,1,4,14,B,6,0.8552170395851135,0.14478303492069244
356,1,5,1,A,0,0.8594430088996887,0.14055702090263367
356,1,5,2,A,1,0.839272141456604,0.1607278287410736
356,1,5,3,A,2,0.827003002166748,0.17299707233905792
356,1,5,4,A,3,0.8072734475135803,0.19272653758525848
356,1,5,5,A,4,0.1662706434726715,0.8337293863296509
356,1,5,6,A,5,0.16591154038906097,0.8340884447097778
356,1,5,7,A,6,0.1394968181848526,0.860503077507019
356,1,5,8,B,0,0.1394968181848526,0.860503077507019
356,1,5,9,B,1,0.16083820164203644,0.8391618728637695
356,1,5,10,B,2,0.18205808103084564,0.8179418444633484
356,1,5,11,B,3,0.1924116462469101,0.8075883984565735
356,1,5,12,B,4,0.8337293267250061,0.16627062857151031
356,1,5,13,B,5,0.8340885043144226,0.16591152548789978
356,1,5,14,B,6,0.8594430088996887,0.14055702090263367
356,1,6,1,A,0,0.8619557023048401,0.13804422318935394
356,1,6,2,A,1,0.8528923392295837,0.14710773527622223
356,1,6,3,A,2,0.8208377957344055,0.1791621893644333
356,1,6,4,A,3,0.8096104860305786,0.19038954377174377
356,1,6,5,A,4,0.15987256169319153,0.8401275277137756
356,1,6,6,A,5,0.1594139188528061,0.8405861258506775
356,1,6,7,A,6,0.13680028915405273,0.8631997108459473
356,1,6,8,B,0,0.13680028915405273,0.8631997108459473
356,1,6,9,B,1,0.14107602834701538,0.8589239716529846
356,1,6,10,B,2,0.18228237330913544,0.8177177309989929
356,1,6,11,B,3,0.19229765236377716,0.8077024221420288
356,1,6,12,B,4,0.84666508436203,0.15333497524261475
356,1,6,13,B,5,0.8472473621368408,0.15275263786315918
356,1,6,14,B,6,0.8619557023048401,0.13804422318935394
356,1,7,1,A,0,0.8636307716369629,0.13636934757232666
356,1,7,2,A,1,0.8595179319381714,0.140482097864151
356,1,7,3,A,2,0.8210063576698303,0.17899364233016968
356,1,7,4,A,3,0.8145643472671509,0.1854356974363327
356,1,7,5,A,4,0.15475346148014069,0.8452465534210205
356,1,7,6,A,5,0.15421345829963684,0.8457865715026855
356,1,7,7,A,6,0.1350289136171341,0.8649711012840271
356,1,7,8,B,0,0.1350289136171341,0.8649711012840271
356,1,7,9,B,1,0.13281084597110748,0.8671892881393433
356,1,7,10,B,2,0.17831683158874512,0.8216831684112549
356,1,7,11,B,3,0.18716134130954742,0.8128387928009033
